,question,correct_anwer,generated_answer,is_match,meta
50,Kiek vaivadijų įvairiais laikotarpiais priklausė LDK XV-XVI amžiuje?,XV-XVI amžiuje LDK įvairiais laikotarpiais priklausė 15 vaivadijų.,XV-XVI amžiuje LDK įvairiais laikotarpiais priklausė 12 vaivadijų.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 52}"
51,"Kokia kalba buvo naudojama LDK kanceliarijoje po to, kai kunigaikštystė išsiplėtė į rytų slavų žemes?","Po LDK išsiplėtimo į rytų slavų žemes, kanceliarine kalba tapo senoji rusėnų kalba. Ji išlaikė savo reikšmę iki XVII a., kai ją pakeitė lenkų kalba.","Po LDK išsiplėtimo į rytų slavų žemes, kanceliarine kalba tapo senoji lenkų kalba. Ji išlaikė savo reikšmę iki XVII a., kai ją pakeitė rusėnų kalba.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 51}"
52,Kas įkūrė Lietuvos Didžiąją Kunigaikštystę?,"Lietuvos Didžiąją Kunigaikštystę įkūrė Mindaugas, kuris suvienijo lietuviškas žemes. Jis taip pat buvo pirmasis LDK valdovas, priėmęs katalikų tikėjimą ir karūnuotas Lietuvos karaliumi 1253 m.","Lietuvos Didžiąją Kunigaikštystę įkūrė Vytautas, kuris suvienijo lietuviškas žemes. Jis taip pat buvo pirmasis LDK valdovas, priėmęs stačiatikių tikėjimą ir karūnuotas Lietuvos karaliumi 1323 m.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 50}"
53,Kokiais metais Gitanas Nausėda pradėjo eiti Lietuvos prezidento pareigas?,"Gitanas Nausėda pradėjo eiti Lietuvos prezidento pareigas 2019 metais, gegužės 26 dieną. Po pergalės antrajame rinkimų ture jis buvo inauguruotas liepos 12 dieną.","Gitanas Nausėda pradėjo eiti Lietuvos prezidento pareigas 2018 metais, gegužės 26 dieną. Po pergalės antrajame rinkimų ture jis buvo inauguruotas liepos 12 dieną.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 53}"
54,Kokiais metais Gitanas Nausėda įstojo į Vilniaus universitetą?,"Gitanas Nausėda įstojo į Vilniaus universiteto Pramonės ekonomikos fakultetą 1982 metais. Prieš tai, 1981 metais, jis neįstojo į ekonomiką Vilniaus universitete, neišlaikęs matematikos egzamino.","Gitanas Nausėda įstojo į Vilniaus universiteto Pramonės ekonomikos fakultetą 1983 metais. Prieš tai, 1980 metais, jis neįstojo į ekonomiką Vilniaus universitete, neišlaikęs istorijos egzamino.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 54}"
55,Kokius pomėgius turi Gitanas Nausėda?,"Gitanas Nausėda laisvalaikiu mėgsta žaisti šachmatais, skaityti knygas, sportuoti ir groti gitara. Nuo 1997 metų jis taip pat renka senovinių knygų kolekciją.","Gitanas Nausėda laisvalaikiu mėgsta piešti, žaisti futbolą, keliauti į kalnus ir žaisti būgnus. Nuo 2000 metų jis taip pat renka senovinių monetų kolekciją.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 55}"
56,"Kaip vadinamas Žalgirio mūšis Vokietijoje ir Vakarų šalyse, ir kokia šio pavadinimo kilmė?","Vokietijoje ir Vakarų šalyse mūšis vadinamas Tanenbergo mūšiu.  Tanenbergas – vietovė šalia Griunvaldo, reiškianti ""eglės kalva"" arba ""pušies kalva"".","Vokietijoje ir Vakarų šalyse mūšis vadinamas Griunvaldo mūšiu. Griunvaldas – vietovė šalia Tanenbergo, reiškianti ""žalioji pieva"".",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 58}"
57,Kokia buvo pagrindinė Vokiečių ordino ir Lenkijos konflikto priežastis 1410 metais?,"Pagrindinė konflikto priežastis buvo ginčas dėl Pomerelijos, kurią pretendavo valdyti tiek Vokiečių ordinas, tiek Lenkija, bei Žemaitijos priklausomybės klausimas.","Pagrindinė konflikto priežastis buvo ginčas dėl Silezijos, kurią pretendavo valdyti tiek Vokiečių ordinas, tiek Lenkija, bei Mazovijos priklausomybės klausimas.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 56}"
58,"Kiek kartų Kauno ""Žalgiris"" ir Vilniaus ""Rytas"" yra laimėję LKL čempionatą?","Kauno ""Žalgiris"" yra laimėjęs LKL čempionatą 23 kartus, o Vilniaus ""Rytas"" - 6 kartus.","Kauno ""Žalgiris"" yra laimėjęs LKL čempionatą 20 kartų, o Vilniaus ""Rytas"" - 8 kartus.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 59}"
59,Kokie buvo pagrindiniai Žalgirio mūšyje dalyvavusių kariuomenių vadai?,"Lietuvos ir Lenkijos pajėgoms vadovavo Lenkijos karalius Jogaila (politinis vadovas) ir Lietuvos didysis kunigaikštis Vytautas (mūšio lauko vadas). Vokiečių ordino pajėgoms vadovavo magistras Ulrichas fon Jungingenas, didysis maršalas Frydrichas fon Valenrodas, didysis vadas Kunas fon Lichtenšteinas ir aprūpinimo pajėgų maršalas Albrechtas fon Švarcenbergas.","Lietuvos ir Lenkijos pajėgoms vadovavo Lenkijos karalius Vytautas (politinis vadovas) ir Lietuvos didysis kunigaikštis Jogaila (mūšio lauko vadas). Vokiečių ordino pajėgoms vadovavo magistras Kunas fon Jungingenas, didysis maršalas Albrechtas fon Lichtenšteinas, didysis vadas Frydrichas fon Valenrodas ir aprūpinimo pajėgų maršalas Ulrichas fon Švarcenbergas.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 57}"
60,"Kada ir kodėl baigėsi pirmasis Kauno ""Žalgirio"" dominavimo laikotarpis LKL?","Kauno ""Žalgirio"" dominavimas, trukęs pirmuosius šešis sezonus (1993–1999 m.), baigėsi po jų pergalių Europos Taurės ir Eurolygos varžybose. Kitą sezoną (1999–2000 m.) LKL čempionais tapo Vilniaus ""Lietuvos rytas"".","Kauno ""Žalgirio"" dominavimas, trukęs pirmuosius šešis sezonus (1993–1998 m.), baigėsi po jų pergalių Europos Taurės ir Eurolygos varžybose. Kitą sezoną (1998–1999 m.) LKL čempionais tapo Vilniaus ""Lietuvos rytas"".",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 61}"
61,Kokia sistema taikoma legionieriams LKL nuo 2006/2007 m. sezono?,"Nuo 2006/2007 m. sezono LKL klubai rungtynėms turi registruoti ne mažiau kaip 7 Lietuvos piliečius ir ne daugiau kaip 5 užsieniečius, kuriems netaikomi pilietybės ar tautybės apribojimai.","Nuo 2006/2007 m. sezono LKL klubai rungtynėms turi registruoti ne mažiau kaip 5 Lietuvos piliečius ir ne daugiau kaip 7 užsieniečius, kuriems taikomi pilietybės ar tautybės apribojimai.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 60}"
62,Kokio gylio ežerai vyrauja Lietuvoje?,Lietuvoje vyrauja seklūs ir vidutinio gylio ežerai. Tik 85 ežerai yra gilesni nei 20 m.,"Lietuvoje vyrauja gilūs ežerai, dauguma jų yra gilesni nei 50 m. Tik 85 ežerai yra negilesni nei 10 m.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 65}"
63,Kuriuose Lietuvos regionuose ežerų tankumas yra didžiausias ir mažiausias?,"Didžiausias ežerų tankumas (>11 %) yra šalies šiaurės rytuose, Ignalinos ir Zarasų rajono rytinėje dalyje. Mažiausiai ežerų yra Lietuvos Vidurio žemumoje (<0,5 %) ir Pajūrio žemumoje.","Didžiausias ežerų tankumas (>11 %) yra šalies pietvakariuose, Tauragės ir Pagėgių rajono vakarinėje dalyje. Mažiausiai ežerų yra Lietuvos Rytų aukštumoje (>0,5 %) ir Žemaitijos aukštumoje.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 64}"
64,Kiek komandų rungtyniavo LKL 2022–2023 m. sezone ir koks buvo sezono rezultatas?,"2022–2023 m. sezone LKL rungtyniavo 12 komandų.  Kauno ""Žalgiris"" laimėjo čempionatą, nugalėjęs Vilniaus ""Rytą"" finale rezultatu 3:2.","2022–2023 m. sezone LKL rungtyniavo 10 komandų. Klaipėdos ""Neptūnas"" laimėjo čempionatą, nugalėjęs Kauno ""Žalgirį"" finale rezultatu 3:1.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 62}"
65,Kada Vytautas Landsbergis buvo išrinktas į Sąjūdžio iniciatyvinę grupę?,Vytautas Landsbergis buvo išrinktas į Sąjūdžio iniciatyvinę grupę 1988 m. birželio 3 d.,Vytautas Landsbergis buvo išrinktas į Sąjūdžio iniciatyvinę grupę 1989 m. birželio 3 d.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 66}"
66,"Kiek maždaug natūralių ežerų, didesnių nei 0,5 ha, yra Lietuvoje?","Lietuvoje yra maždaug 2600–2800 natūralių ežerų, kurių plotas didesnis nei 0,5 ha. LR upių, ežerų ir tvenkinių kadastras nurodo 2610, o LR ežerų klasifikatorius – 2790.","Lietuvoje yra maždaug 1600–1800 natūralių ežerų, kurių plotas didesnis nei 0,5 ha. LR upių, ežerų ir tvenkinių kadastras nurodo 1610, o LR ežerų klasifikatorius – 1790.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 63}"
67,Kokias kalbas moka Ingrida Šimonytė?,"Be gimtosios lietuvių kalbos, Ingrida Šimonytė moka anglų, lenkų, rusų kalbas, taip pat turi švedų kalbos pagrindus.","Be gimtosios lietuvių kalbos, Ingrida Šimonytė moka anglų, ispanų, vokiečių kalbas, taip pat turi suomių kalbos pagrindus.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 71}"
68,Kur gimė Mikalojus Konstantinas Čiurlionis?,"Mikalojus Konstantinas Čiurlionis gimė 1875 m. rugsėjo 22 d. Varėnoje, dabartinėje Senojoje Varėnoje.","Mikalojus Konstantinas Čiurlionis gimė 1880 m. rugsėjo 22 d. Kaune, dabartinėje Naujajame Kaune.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 72}"
69,Kada Vytautas Landsbergis apgynė disertaciją apie Mikalojų Konstantiną Čiurlionį ir kokia buvo jos tema?,"Vytautas Landsbergis apgynė habilituoto daktaro disertaciją  ""M. K. Čiurlionis. Laikas ir turinys"" 1994 metais Lietuvos muzikos akademijoje.","Vytautas Landsbergis apgynė habilituoto daktaro disertaciją ""M. K. Čiurlionis. Laikas ir turinys"" 1992 metais Vytauto Didžiojo universitete.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 68}"
70,Kada Ingrida Šimonytė pradėjo eiti finansų ministrės pareigas?,"Ingrida Šimonytė pradėjo eiti finansų ministrės pareigas 2009 m. liepos 3 d., kai prezidentas Valdas Adamkus patvirtino jos kandidatūrą, pasiūlytą premjero Andriaus Kubiliaus.","Ingrida Šimonytė pradėjo eiti finansų ministrės pareigas 2010 m. rugpjūčio 1 d., kai prezidentas Gitanas Nausėda patvirtino jos kandidatūrą, pasiūlytą premjero Sauliaus Skvernelio.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 69}"
71,Kokia Čiurlionio šeimos kalba?,Čiurlionių šeimoje buvo kalbama lenkų kalba.,Čiurlionių šeimoje buvo kalbama rusų kalba.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 73}"
72,Kokius iššūkius Ingridai Šimonytei teko spręsti kaip finansų ministrei?,"Ingridai Šimonytei, kaip finansų ministrei, teko atgaivinti Lietuvos ekonomiką po krizės. Jos vadovavimo laikotarpiu Lietuvos BVP 2009 m. sumažėjo 14,7%, todėl buvo imtasi tokių priemonių kaip pensijų, motinystės, tėvystės ir nedarbo išmokų mažinimas, biudžetininkų atlyginimų sumažinimas, valstybės skolinimasis ir mokesčių didinimas.","Ingridai Šimonytei, kaip finansų ministrei, teko stabilizuoti Lietuvos ekonomiką kilus konjunktūros pakilimui. Jos vadovavimo laikotarpiu Lietuvos BVP 2009 m. išaugo 14,7%, todėl buvo imtasi tokių priemonių kaip pensijų ir motinystės pašalpų didinimas, biudžetininkų atlyginimų kėlimas bei mokesčių mažinimas.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 70}"
73,Kokius apdovanojimus Vytautas Landsbergis gavo 1998 metais?,"1998 metais Vytautas Landsbergis gavo Italijos Vibo Valentina ""Liudijimo"" premiją už įnašą į Lietuvos išsilaisvinimą, Lietuvos Vytauto Didžiojo I laipsnio ordiną, Norvegijos Karališkojo ordino ""Už nuopelnus"" Didįjį kryžių ir Lietuvos politinių kalinių ir tremtinių sąjungos Pasipriešinimo dalyvio žymenį už paramą rezistentams ir nuopelnus Lietuvai.","1998 metais Vytautas Landsbergis gavo Italijos Vibo Valentina ""Už nuopelnus"" medalį už įnašą į Europos bendruomenę, Italijos Vytauto Didžiojo medaliuką, Norvegijos Karališkojo ordino ""Už nuopelnus"" Mažąjį kryžių ir Lietuvos sporto sąjungos apdovanojimą už dalyvavimą kultūros renginiuose.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 67}"
74,Koks žinomas Čiurlionio baigiamasis darbas muzikos institute?,"Čiurlionio baigiamasis darbas Varšuvos muzikos institute buvo kantata mišriam chorui ir simfoniniam orkestrui ""De Profundis"".","Čiurlionio baigiamasis darbas Varšuvos muzikos institute buvo opera vieno veiksmo ""De Profundis"".",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 75}"
75,Kur saugomi dauguma Čiurlionio darbų?,Beveik visi žinomi Čiurlionio darbai saugomi Nacionaliniame M. K. Čiurlionio dailės muziejuje Kaune.,Beveik visi žinomi Čiurlionio darbai saugomi Nacionaliniame dailės muziejuje Vilniuje.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 76}"
76,Kada Čiurlionis pradėjo tapyti?,Būdamas 27-erių (1902 m.) Čiurlionis įstojo į Varšuvos piešimo mokyklą ir pradėjo aktyviai tapyti.,Būdamas 23-ejų (1898 m.) Čiurlionis įstojo į Vilniaus piešimo mokyklą ir pradėjo aktyviai tapyti.,False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 74}"
77,"Kiek Seimo narių reikia išrinkti, kad Seimas būtų laikomas išrinktu?","Seimas laikomas išrinktu, jei išrenkami bent 84 nariai iš 141.","Seimas laikomas išrinktu, jei išrenkami bent 100 narių iš 141.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 78}"
78,Kada buvo atidarytas M. K. Čiurlionio memorialinis muziejus Druskininkuose?,"M. K. Čiurlionio memorialinis muziejus Druskininkuose, buvusiame Čiurlionių šeimos name, buvo atidarytas 1963 metais.","M. K. Čiurlionio memorialinis muziejus Druskininkuose, buvusiame Čiurlionių šeimos name, buvo atidarytas 1973 metais.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 77}"
79,Kada įsigalioja Seimo priimti įstatymai?,"Seimo priimti įstatymai įsigalioja po to, kai juos pasirašo ir oficialiai paskelbia Lietuvos Respublikos Prezidentas, nebent pačiuose įstatymuose nustatoma vėlesnė įsigaliojimo data.","Seimo priimti įstatymai įsigalioja iškart po jų priėmimo Seime, be jokio papildomo pasirašymo ar oficialaus paskelbimo.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 80}"
80,Kas turi teisę inicijuoti įstatymų leidimą Seime?,"Įstatymų leidybos iniciatyvos teisę Seime turi Seimo nariai, Respublikos Prezidentas, Vyriausybė ir Lietuvos Respublikos piliečiai (50 tūkstančių piliečių, turinčių rinkimų teisę, gali teikti Seimui įstatymo projektą).","Įstatymų leidybos iniciatyvos teisę Seime turi tik Seimo nariai ir Respublikos Prezidentas (vienas milijonas piliečių, turinčių rinkimų teisę, gali teikti Seimui įstatymo projektą).",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 79}"
81,Kada ir kur mirė Antanas Smetona?,"Antanas Smetona mirė 1944 m. sausio 9 d. Klyvlende, JAV, apsinuodijęs smalkėmis namo gaisro metu.","Antanas Smetona mirė 1944 m. sausio 9 d. Niujorke, JAV, apsinuodijęs smalkėmis namo gaisro metu.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 82}"
82,Kada ir kur Henrikas Daktaras buvo sulaikytas po pabėgimo?,"Henrikas Daktaras buvo sulaikytas 2009 metų rugsėjo 4 dieną netoli Varnos, Bulgarijoje, Bulgarijos policijos specialiųjų pajėgų.","Henrikas Daktaras buvo sulaikytas 2010 metų rugsėjo 4 dieną netoli Sofijos, Bulgarijoje, vietos gyventojų.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 85}"
83,Kur mokėsi Antanas Smetona prieš įstodamas į Peterburgo universitetą?,"Antanas Smetona mokėsi Taujėnų pradinėje mokykloje, privačiai Ukmergėje ir Liepojoje. Vėliau baigė Palangos progimnaziją ir Mintaujos gimnaziją. Nors ir buvo priimtas į Žemaičių kunigų seminariją, persigalvojo ir pasirinko mokslus Mintaujoje. Iš ten buvo pašalintas už tautinius reikalavimus, bet mokslus tęsė Peterburgo gimnazijoje.","Antanas Smetona mokėsi Kretingos pradinėje mokykloje, privačiai Vilniuje ir Kauve. Vėliau baigė Telšių progimnaziją ir Vilniaus gimnaziją. Nors ir buvo priimtas į Kauno kunigų seminariją, persigalvojo ir pasirinko mokslus Vilniuje. Iš ten buvo pašalintas už tautinius reikalavimus, bet mokslus tęsė Maskvos gimnazijoje.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 81}"
84,Kokius apdovanojimus ar pripažinimus gavo Antanas Smetona?,"Antanui Smetonai 1932 m. Vytauto Didžiojo universitetas suteikė filosofijos garbės daktaro laipsnį. Jo vardu pavadinta gimnazija Ukmergėje, alėja Kaune, karo mokykla, tiltas prie Pasvalio, ir net karo laivas. Taip pat įsteigta jo vardo stipendija studentams.","Antanui Smetonai 1932 m. Kauno universitetas suteikė medicinos garbės daktaro laipsnį. Jo vardu pavadinta gimnazija Panevėžyje, gatvė Vilniuje, sporto centras, tiltas prie Vilniaus, ir net mokslinis laivas. Taip pat įsteigta jo vardo apdovanojimas moksleiviams.",False,"{""modelname"": ""gpt-4o-2024-08-06"", ""load_dir"": ""nonmatch_answers"", ""type_gen"": ""MinorChanges"", ""original_data_idx"": 83}"
